2026-03-05 17:41:12.551 31822-32255 StreamView              com.peasyo                           D  Vibration: L=95, R=117
2026-03-05 17:41:12.564 31822-32255 StreamView              com.peasyo                           D  Vibration: L=33, R=119
2026-03-05 17:41:12.566 31822-32255 StreamView              com.peasyo                           D  Vibration: L=39, R=113
2026-03-05 17:41:12.577 31822-32255 StreamView              com.peasyo                           D  Vibration: L=84, R=9
2026-03-05 17:41:12.586 31822-32255 StreamView              com.peasyo                           D  Vibration: L=71, R=54
2026-03-05 17:41:12.600 31822-32255 StreamView              com.peasyo                           D  Vibration: L=4, R=117
2026-03-05 17:41:12.603 31822-32255 StreamView              com.peasyo                           D  Vibration: L=50, R=79
2026-03-05 17:41:12.621 31822-32255 StreamView              com.peasyo                           D  Vibration: L=124, R=23
2026-03-05 17:41:12.624 31822-32255 StreamView              com.peasyo                           D  Vibration: L=58, R=39
2026-03-05 17:41:12.641 31822-32255 StreamView              com.peasyo                           D  Vibration: L=118, R=71
2026-03-05 17:41:12.644 31822-32255 StreamView              com.peasyo                           D  Vibration: L=72, R=73
2026-03-05 17:41:12.667 31822-32255 StreamView              com.peasyo                           D  Vibration: L=4, R=20
2026-03-05 17:41:12.667 31822-32255 StreamView              com.peasyo                           D  Vibration: L=125, R=74
2026-03-05 17:41:12.683 31822-32255 StreamView              com.peasyo                           D  Vibration: L=78, R=71
2026-03-05 17:41:12.689 31822-32255 StreamView              com.peasyo                           D  Vibration: L=84, R=20
2026-03-05 17:41:12.700 31822-32255 StreamView              com.peasyo                           D  Vibration: L=31, R=33
2026-03-05 17:41:12.704 31822-32255 StreamView              com.peasyo                           D  Vibration: L=120, R=117
2026-03-05 17:41:12.708 31822-32255 StreamView              com.peasyo                           D  Vibration: L=59, R=63
2026-03-05 17:41:12.733 31822-32255 StreamView              com.peasyo                           D  Vibration: L=92, R=85
2026-03-05 17:41:12.735 31822-32255 StreamView              com.peasyo                           D  Vibration: L=70, R=55
2026-03-05 17:41:12.748 31822-32255 StreamView              com.peasyo                           D  Vibration: L=3, R=5
2026-03-05 17:41:12.766 31822-32255 StreamView              com.peasyo                           D  Vibration: L=13, R=23
2026-03-05 17:41:12.768 31822-32255 StreamView              com.peasyo                           D  Vibration: L=9, R=2
2026-03-05 17:41:12.773 31822-32255 StreamView              com.peasyo                           D  Vibration: L=4, R=128
2026-03-05 17:41:13.541 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:13.558 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:13.568 31822-32255 StreamView              com.peasyo                           D  Vibration: L=135, R=135
2026-03-05 17:41:13.578 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:13.583 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:13.600 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:13.604 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:13.623 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:13.625 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:13.644 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:13.648 31822-32255 StreamView              com.peasyo                           D  Vibration: L=134, R=134
2026-03-05 17:41:13.651 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:13.676 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:13.676 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:13.686 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:13.696 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:13.754 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=1
2026-03-05 17:41:13.754 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:13.755 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:13.755 31822-32255 StreamView              com.peasyo                           D  Vibration: L=135, R=135
2026-03-05 17:41:13.756 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=0
2026-03-05 17:41:13.756 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:13.770 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:13.774 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:14.543 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:14.543 31822-32255 StreamView              com.peasyo                           D  Vibration: L=135, R=135
2026-03-05 17:41:14.568 31822-32255 StreamView              com.peasyo                           D  Vibration: L=135, R=135
2026-03-05 17:41:14.568 31822-32255 StreamView              com.peasyo                           D  Vibration: L=1, R=1
2026-03-05 17:41:14.581 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:14.586 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:14.604 31822-32255 StreamView              com.peasyo                           D  Vibration: L=1, R=1
2026-03-05 17:41:14.609 31822-32255 StreamView              com.peasyo                           D  Vibration: L=135, R=135
2026-03-05 17:41:14.611 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:14.624 31822-32255 StreamView              com.peasyo                           D  Vibration: L=135, R=135
2026-03-05 17:41:14.628 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:14.646 31822-32255 StreamView              com.peasyo                           D  Vibration: L=135, R=136
2026-03-05 17:41:14.650 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=1
2026-03-05 17:41:14.667 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:14.675 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:14.700 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=0
2026-03-05 17:41:14.701 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:14.709 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:14.713 31822-32255 StreamView              com.peasyo                           D  Vibration: L=133, R=133
2026-03-05 17:41:14.730 31822-32255 StreamView              com.peasyo                           D  Vibration: L=1, R=1
2026-03-05 17:41:14.736 31822-32255 StreamView              com.peasyo                           D  Vibration: L=1, R=1
2026-03-05 17:41:14.753 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=136
2026-03-05 17:41:14.756 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:14.761 31822-32255 StreamView              com.peasyo                           D  Vibration: L=135, R=135
2026-03-05 17:41:14.774 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:14.778 31822-32255 StreamView              com.peasyo                           D  Vibration: L=135, R=135
2026-03-05 17:41:15.541 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:15.544 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:15.567 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:15.567 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:15.569 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:15.584 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:15.587 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:15.604 31822-32255 StreamView              com.peasyo                           D  Vibration: L=135, R=135
2026-03-05 17:41:15.643 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:15.648 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:15.650 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:15.652 31822-32255 StreamView              com.peasyo                           D  Vibration: L=135, R=135
2026-03-05 17:41:15.652 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:15.669 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:15.673 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=1
2026-03-05 17:41:15.691 31822-32255 StreamView              com.peasyo                           D  Vibration: L=135, R=134
2026-03-05 17:41:15.695 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:15.719 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:15.719 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=135
2026-03-05 17:41:15.724 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:15.735 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:15.736 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=1
2026-03-05 17:41:15.754 31822-32255 StreamView              com.peasyo                           D  Vibration: L=135, R=135
2026-03-05 17:41:15.759 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:15.774 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:15.780 31822-32255 StreamView              com.peasyo                           D  Vibration: L=135, R=134
2026-03-05 17:41:15.796 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:15.800 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:15.821 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:15.821 31822-32255 StreamView              com.peasyo                           D  Vibration: L=135, R=135
2026-03-05 17:41:15.838 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=1
2026-03-05 17:41:15.843 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:16.543 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:16.546 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:16.568 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:16.568 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:16.586 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:16.589 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:16.609 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:16.615 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:16.637 31822-32255 StreamView              com.peasyo                           D  Vibration: L=0, R=0
2026-03-05 17:41:16.637 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
2026-03-05 17:41:16.651 31822-32255 StreamView              com.peasyo                           D  Vibration: L=136, R=136
